gbifid	datasetkey	occurrenceid	kingdom	phylum	class	order	family	genus	species	infraspecificepithet	taxonrank	scientificname	countrycode	locality	publishingorgkey	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	depth	depthaccuracy	eventdate	day	month	year	taxonkey	specieskey	basisofrecord	institutioncode	collectioncode	catalognumber	recordnumber	identifiedby	license	rightsholder	recordedby	typestatus	establishmentmeans	lastinterpreted	mediatype	issue
1418948627	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:7037	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948619	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:481	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948606	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:16049	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948601	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:2817	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948490	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:5476	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948381	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:2855	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948352	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:16136	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948308	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:2895	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948270	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:2881	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948236	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:16137	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948127	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:16131	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948053	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:2786	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948052	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:11467	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948043	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:16138	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418948031	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:1022	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418947925	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:1396	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418947885	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:486	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418947837	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:3763	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418947802	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:2769	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418947794	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:2986	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418947793	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:16130	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cueva de San Josecito. Ejido San Josecito. San Josecito Cave. Villa de San Josecito	ff90b050-c256-11db-b71b-b8a03c50a862	23.955833	-99.9125			1125.0	1125.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418947208	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:9353	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Palenque	ff90b050-c256-11db-b71b-b8a03c50a862	17.525	-91.991667			30.0	30.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;ELEVATION_MIN_MAX_SWAPPED;GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_ROUNDED
1418945055	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:10422	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Templo de Quetzalcóatl, Teotihuacán	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418945025	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:10403	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Templo de Quetzalcóatl, Teotihuacán	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418944656	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:10308	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Xochicalco	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418944571	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:5733	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Tlailotlacan	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418944413	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:5329	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Tlatilco. San Bartolo Naucalpan	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418944047	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:4473	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Toniná	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418943763	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:11940	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Teotihuacán	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418943403	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:8599	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Toniná	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418943331	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:2014	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Templo Mayor	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418943231	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:9438	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Mixtequilla	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418943098	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:1189	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Cuatro Ciénegas	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
1418943048	987fc6a5-1a11-452b-be14-b89e027fa3e4	urn:catalog:NO APLICA:NO APLICA:NO DISPONIBLE:9494	Animalia	Chordata	Mammalia	Carnivora	Felidae	Puma	Puma concolor		SPECIES	Puma concolor (Linnaeus, 1771)	MX	Xochicalco	ff90b050-c256-11db-b71b-b8a03c50a862					0.0	0.0	0.0	0.0					2435099	2435099	UNKNOWN	NO APLICA	NO APLICA	NO DISPONIBLE		NO DISPONIBLE	CC_BY_NC_4_0	Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)	NO DISPONIBLE			2017-02-19T16:42Z		RECORDED_DATE_INVALID;COORDINATE_INVALID
